category_title,pageid,size,wordcount,snippet,timestamp,query_string,category,jac,lev,wikidata_url,wikidata_id,en_description,country_citizenship,sex_gender,occupation,wikidata_entity
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q23023239,Q23023239,American intercultural communication scholar,United States of America,male,scientist,Robert M. Shuter
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q23542561,Q23542561,,Portugal,male,social scientist,Adriano Duarte Rodrigues
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q28477851,Q28477851,American social and communications scientist,United States of America,female,communication scholar,Hazel Gaudet-Erskine
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q50822200,Q50822200,,United States of America,male,business theorist,Magoroh Maruyama
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q55966239,Q55966239,American communications theorist,United States of America,male,academic,Bradley S. Greenberg
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q55966577,Q55966577,American communications theorist,United States of America,male,academic,David Berlo
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q60735950,Q60735950,,,male,social scientist,Timothy R. Levine
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q58851,Q58851,,"German Empire,Austria,United States of America",male,"psychologist,university teacher,psychiatrist",Karl Bühler
Category:Communication theorists,22048965,220,15,"This category includes all scientists who explore the <span class=""searchmatch"">communication</span> <span class=""searchmatch"">theory</span>. See also: Category:Mass media theorists",2020-05-22T05:49:50Z,theory of communication,Communication theorists,0.5517241379310345,21,http://www.wikidata.org/entity/Q58853,Q58853,,Germany,male,"philosopher,university teacher",Karl-Otto Apel
Category:Social theories,23079219,211,29,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> aesthetics Epistemological <span class=""searchmatch"">theories</span> Ethical <span class=""searchmatch"">theories</span> <span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> deduction Metaphysical <span class=""searchmatch"">theories</span> <span class=""searchmatch"">Social</span> <span class=""searchmatch"">theories</span> Philosophers Concepts Literature",2020-08-07T19:14:31Z,theories of social,Social theories,0.55,13,http://www.wikidata.org/entity/Q116789,Q116789,,"Soviet Union,Russia",male,"psychologist,university teacher,philosopher,writer",Boris Parygin
Category:Social theories,23079219,211,29,"<span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> aesthetics Epistemological <span class=""searchmatch"">theories</span> Ethical <span class=""searchmatch"">theories</span> <span class=""searchmatch"">Theories</span> <span class=""searchmatch"">of</span> deduction Metaphysical <span class=""searchmatch"">theories</span> <span class=""searchmatch"">Social</span> <span class=""searchmatch"">theories</span> Philosophers Concepts Literature",2020-08-07T19:14:31Z,theories of social,Social theories,0.55,13,http://www.wikidata.org/entity/Q569063,Q569063,,Brazil,male,"lawyer,philosopher,university teacher,economist,politician",Roberto Mangabeira Unger
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q276090,Q276090,American cryptanalyst and author (1892-1980),United States of America,female,"cryptographer,mathematician,cryptanalyst",Elizebeth Smith Friedman
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q457286,Q457286,American author best known for her work on Shakespearean authorship,United States of America,female,writer,Delia Bacon
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q918937,Q918937,American politician (1831-1901),United States of America,male,"politician,author,novelist,writer,science fiction writer,suffragist",Ignatius L. Donnelly
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q969082,Q969082,American cryptologist,United States of America,male,"mathematician,cryptologist,computer scientist",William F. Friedman
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q2543934,Q2543934,"American art collector, critic and poet",United States of America,male,"art collector,mathematician,writer,journalist",Walter Conrad Arensberg
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q5346368,Q5346368,,United Kingdom of Great Britain and Ireland,male,politician,Edwin Durning-Lawrence
Category:Baconian theory of Shakespeare authorship,38942921,171,0,"Wikimedia Commons has media related to Baconian <span class=""searchmatch"">theory</span> <span class=""searchmatch"">of</span> Shakespeare <span class=""searchmatch"">authorship</span>.",2018-04-01T17:07:26Z,theory of authorship,Baconian theory of Shakespeare authorship,0.575,21,http://www.wikidata.org/entity/Q5363714,Q5363714,American educator,United States of America,female,"literary critic,journalist",Elizabeth Wells Gallup
