item,itemLabel,q_id,date of birth,description,sex_gender,country_citizenship
http://www.wikidata.org/entity/Q92966,Leonid Levin,Q92966,1948-11-02T00:00:00Z,Russian mathematician,male,United States of America|Soviet Union
http://www.wikidata.org/entity/Q92977,Norman Abramson,Q92977,1932-04-01T00:00:00Z,"Computer scientist, engineer",male,United States of America
http://www.wikidata.org/entity/Q92982,Gustave Solomon,Q92982,1930-10-27T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q93052,Robert Fano,Q93052,1917-11-11T00:00:00Z,Italian-American computer scientist,male,United States of America
http://www.wikidata.org/entity/Q251262,James Massey,Q251262,1934-02-11T00:00:00Z,American information theorist and cryptologist,male,United States of America
http://www.wikidata.org/entity/Q332701,Peter Elias,Q332701,1923-11-23T00:00:00Z,pioneer of information theory,male,United States of America
http://www.wikidata.org/entity/Q461687,Robert G. Gallager,Q461687,1931-05-29T00:00:00Z,American electrical engineer,male,United States of America
http://www.wikidata.org/entity/Q529886,Ralph Hartley,Q529886,1888-11-30T00:00:00Z,American electronics researcher and information theorist,male,United States of America
http://www.wikidata.org/entity/Q560818,David Slepian,Q560818,1923-06-30T00:00:00Z,mathematician,male,United States of America
http://www.wikidata.org/entity/Q840535,Robert J. McEliece,Q840535,1942-05-21T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q930837,Gregory Chaitin,Q930837,1947-11-15T00:00:00Z,Argentinian mathematician and computer scientist,male,United States of America
http://www.wikidata.org/entity/Q1314603,Elwyn Ralph Berlekamp,Q1314603,1940-09-06T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q1398547,Solomon W. Golomb,Q1398547,1932-05-30T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q1530048,Edgar Gilbert,Q1530048,1923-07-25T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q1616033,Peter Lyman,Q1616033,1940-09-13T00:00:00Z,American information theorists,male,United States of America
http://www.wikidata.org/entity/Q3123640,Ray Solomonoff,Q3123640,1926-07-25T00:00:00Z,American artificial intelligence researcher,male,United States of America
http://www.wikidata.org/entity/Q4661950,Aaron D. Wyner,Q4661950,1939-03-17T00:00:00Z,American Information theorist,male,United States of America
http://www.wikidata.org/entity/Q4972902,Brockway McMillan,Q4972902,1915-03-30T00:00:00Z,American government official,male,United States of America
http://www.wikidata.org/entity/Q5228778,Dave Forney,Q5228778,1940-03-06T00:00:00Z,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q5300398,Doug Cutting,Q5300398,,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q5724615,Henry Landau,Q5724615,,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q5981488,Ian F. Akyildiz,Q5981488,1954-04-11T00:00:00Z,Turkish computer scientist and engineer,male,Turkey
http://www.wikidata.org/entity/Q6195974,Jim K. Omura,Q6195974,1940-09-08T00:00:00Z,electrical engineer,male,United States of America
http://www.wikidata.org/entity/Q6264925,John Wozencraft,Q6264925,1925-09-30T00:00:00Z,Information theorist,male,United States of America
http://www.wikidata.org/entity/Q6390191,Kenneth Harwood,Q6390191,1924-07-12T00:00:00Z,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q6951597,N. Ahmed,Q6951597,1940-01-01T00:00:00Z,Indian-American electrical engineer and computer scientist,male,India
http://www.wikidata.org/entity/Q7174060,Peter Franaszek,Q7174060,1940-01-01T00:00:00Z,information theorist,male,United States of America
http://www.wikidata.org/entity/Q7340277,Rob Kling,Q7340277,1944-01-01T00:00:00Z,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q7347125,Robert M. Gray,Q7347125,1943-11-01T00:00:00Z,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q7811770,Toby Berger,Q7811770,1940-09-04T00:00:00Z,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q8014766,William Lucas Root,Q8014766,1919-01-01T00:00:00Z,American information theorist,male,United States of America
http://www.wikidata.org/entity/Q11103884,Henry O. Pollak,Q11103884,1927-12-13T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q13989101,Lloyd R. Welch,Q13989101,1927-09-28T00:00:00Z,information theorist,male,United States of America
http://www.wikidata.org/entity/Q14492281,Jack Wolf,Q14492281,1935-03-14T00:00:00Z,American computer scientist,male,United States of America
http://www.wikidata.org/entity/Q14492353,Michael Luby,Q14492353,1950-01-01T00:00:00Z,Information theorist and cryptographer,male,United States of America
http://www.wikidata.org/entity/Q18619548,Alexander Tuzhilin,Q18619548,1957-07-29T00:00:00Z,American computer scientist and academic administrator,male,United States of America
http://www.wikidata.org/entity/Q20938713,Ed Posner,Q20938713,1933-08-10T00:00:00Z,American mathematician,male,United States of America
http://www.wikidata.org/entity/Q28839530,Yuichi Motai,Q28839530,,researcher,male,
http://www.wikidata.org/entity/Q29354588,Syed Jafar,Q29354588,2000-01-01T00:00:00Z,researcher,male,
http://www.wikidata.org/entity/Q29791448,Gary Marchionini,Q29791448,,,male,
http://www.wikidata.org/entity/Q44192457,Nicole Ellison,Q44192457,1978-01-01T00:00:00Z,American academic,female,United States of America
http://www.wikidata.org/entity/Q58008994,Muriel Médard,Q58008994,1968-02-01T00:00:00Z,information theorist and electrical engineer,female,
http://www.wikidata.org/entity/Q61698453,Alon Orlitsky,Q61698453,,information theorist,male,
http://www.wikidata.org/entity/Q73161867,Salman A. Avestimehr,Q73161867,,Electrical and Computer Engineer,male,
http://www.wikidata.org/entity/Q99961458,Joy A. Thomas,Q99961458,1963-01-01T00:00:00Z,Indian-born American information theorist,male,
http://www.wikidata.org/entity/Q6932746,Muhammad Suhail Zubairy,Q6932746,1952-10-19T00:00:00Z,physicist,male,Pakistan
http://www.wikidata.org/entity/Q45250562,S. M. Junaid Zaidi,Q45250562,1949-07-19T00:00:00Z,,male,
http://www.wikidata.org/entity/Q92944,David Wheeler,Q92944,1927-02-09T00:00:00Z,British computer scientist,male,United Kingdom
http://www.wikidata.org/entity/Q224372,I. J. Good,Q224372,1916-12-09T00:00:00Z,British statistician and cryptographer,male,United Kingdom
http://www.wikidata.org/entity/Q446862,David J. C. MacKay,Q446862,1967-04-22T00:00:00Z,Regius Professor of Engineering at the University of Cambridge,male,United Kingdom
http://www.wikidata.org/entity/Q706365,Samuel C. Bradford,Q706365,1878-01-10T00:00Z|1878-01-10T00:00Z,"British mathematician, librarian and documentalist",male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q836437,Brian Campbell Vickery,Q836437,1918-09-11T00:00:00Z,British information theorist,male,United Kingdom
http://www.wikidata.org/entity/Q5078327,Charles Goss,Q5078327,1864-01-01T00:00:00Z,British librarian,male,England
http://www.wikidata.org/entity/Q6132896,James Duff Brown,Q6132896,1862-11-06T00:00:00Z,British librarian,male,United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q6390128,Kenneth Garside,Q6390128,1913-01-01T00:00:00Z,British librarian,male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q7518373,Simon Buckingham,Q7518373,,British information theorist,male,
http://www.wikidata.org/entity/Q15994443,Douglas John Foskett,Q15994443,1918-06-27T00:00:00Z,director of the central library at the University of London,male,United Kingdom
http://www.wikidata.org/entity/Q93121,Tadao Kasami,Q93121,1930-04-12T00:00:00Z,Japanese information theorist,male,Japan
http://www.wikidata.org/entity/Q5752362,Hideki Imai,Q5752362,1943-01-01T00:00:00Z,"Information Theoretist, Cryptographer",male,Japan
http://www.wikidata.org/entity/Q7690981,Te Sun Han,Q7690981,1941-01-01T00:00:00Z,Japanese information theorist,male,Japan
http://www.wikidata.org/entity/Q2067227,Per Martin-Löf,Q2067227,1942-05-08T00:00:00Z,"Swedish logician, philosopher, and mathematical statistician",male,Sweden
http://www.wikidata.org/entity/Q60734257,Claudio Tommaso Gnoli,Q60734257,1969-01-01T00:00:00Z,Italian information scientist,male,
http://www.wikidata.org/entity/Q715848,Claude Berrou,Q715848,1951-09-23T00:00:00Z,French mathematician,male,France
http://www.wikidata.org/entity/Q1384896,Marcel-Paul Schützenberger,Q1384896,1920-10-24T00:00:00Z,French mathematician,male,France
http://www.wikidata.org/entity/Q1460529,Alain Glavieux,Q1460529,1949-07-04T00:00:00Z,French electical engineer,male,France
http://www.wikidata.org/entity/Q90302,Gottfried Ungerboeck,Q90302,1940-03-15T00:00:00Z,Austrian communications engineer,male,Austria
http://www.wikidata.org/entity/Q93037,Jay David Bolter,Q93037,1951-08-17T00:00:00Z,American academic,male,United States of America
http://www.wikidata.org/entity/Q97288,Mercedes Bunz,Q97288,1971-11-16T00:00:00Z,German art historian and journalist,female,Germany|German Democratic Republic
http://www.wikidata.org/entity/Q108405,Jeanette Zwingenberger,Q108405,1962-01-01T00:00:00Z,German art historian,female,Germany
http://www.wikidata.org/entity/Q108613,Siegfried Zielinski,Q108613,1951-01-01T00:00:00Z,Media theorist,male,Germany
http://www.wikidata.org/entity/Q126003,Wolfgang Ernst,Q126003,1959-01-01T00:00:00Z,German media scholar and historian,male,Germany
http://www.wikidata.org/entity/Q158056,Nam June Paik,Q158056,1932-07-20T00:00:00Z,American video art pioneer (1932-2006),male,United States of America|Germany
http://www.wikidata.org/entity/Q167821,Gore Vidal,Q167821,1925-10-03T00:00:00Z,American writer (1925-2012),male,United States of America
http://www.wikidata.org/entity/Q182847,Jean Baudrillard,Q182847,1929-07-27T00:00:00Z,"French sociologist, philosopher and cultural theorist (1929-2007)",male,France
http://www.wikidata.org/entity/Q184226,Gilles Deleuze,Q184226,1925-01-18T00:00:00Z,French philosopher,male,France
http://www.wikidata.org/entity/Q219368,Judith Butler,Q219368,1956-02-24T00:00:00Z,American philosopher and gender theorist,non-binary,United States of America
http://www.wikidata.org/entity/Q259317,Amy Goodman,Q259317,1957-04-13T00:00:00Z,"American broadcast journalist, syndicated columnist, investigative reporter and author",female,United States of America
http://www.wikidata.org/entity/Q259507,bell hooks,Q259507,1952-09-25T00:00:00Z,"American author, feminist, and social activist",female,United States of America
http://www.wikidata.org/entity/Q262284,Barbara Kruger,Q262284,1945-01-26T00:00:00Z,American conceptual artist,female,United States of America
http://www.wikidata.org/entity/Q298075,Guy Debord,Q298075,1931-12-28T00:00:00Z,"French Marxist theorist, writer, filmmaker",male,France
http://www.wikidata.org/entity/Q313113,Joseph Kosuth,Q313113,1945-01-31T00:00:00Z,American conceptual artist,male,United States of America
http://www.wikidata.org/entity/Q315897,Genco Gulan,Q315897,1969-01-13T00:00:00Z,contemporary artist,male,Turkey
http://www.wikidata.org/entity/Q322922,Jacques Ellul,Q322922,1912-01-06T00:00:00Z,"French sociologist, technology critic, and Christian anarchist",male,France
http://www.wikidata.org/entity/Q326226,Wolf Vostell,Q326226,1932-10-14T00:00:00Z,German painter and sculptor (1932-1998),male,Germany
http://www.wikidata.org/entity/Q327840,Rammellzee,Q327840,1960-01-01T00:00:00Z,1960-2010 American graffiti artist and hip hop musician,male,United States of America
http://www.wikidata.org/entity/Q338363,Thom Hartmann,Q338363,1951-05-07T00:00:00Z,"American radio personality, author, and political commentator",male,United States of America
http://www.wikidata.org/entity/Q349069,Adam Curtis,Q349069,1955-05-26T00:00:00Z,British film maker,male,United Kingdom
http://www.wikidata.org/entity/Q378116,Régis Debray,Q378116,1940-09-02T00:00:00Z,"intellectual, journalist, official, professor",male,France
http://www.wikidata.org/entity/Q385415,Jean-Jacques Lebel,Q385415,1936-01-01T00:00:00Z,French painter,male,France
http://www.wikidata.org/entity/Q394628,Raymond Williams,Q394628,1921-08-31T00:00:00Z,"Welsh scholar, author, and Marxist literary critic",male,United Kingdom|United Kingdom of Great Britain and Ireland
http://www.wikidata.org/entity/Q434839,Edward Bernays,Q434839,1891-11-22T00:00:00Z,American public relations pioneer,male,United States of America|Austria-Hungary
http://www.wikidata.org/entity/Q436131,Neil Postman,Q436131,1931-03-08T00:00:00Z,American writer and academic,male,United States of America
http://www.wikidata.org/entity/Q447776,Ignacio Ramonet,Q447776,1943-05-05T00:00:00Z,Spanish writer,male,Spain
http://www.wikidata.org/entity/Q495875,Byung-Chul Han,Q495875,1959-01-01T00:00:00Z,South Korean philosopher,male,South Korea
http://www.wikidata.org/entity/Q516614,Bracha L. Ettinger,Q516614,1948-03-23T00:00:00Z,"Israeli artist, painter, photographer, theorist and psychoanalyst",female,France|Israel
http://www.wikidata.org/entity/Q543559,Kalle Lasn,Q543559,1942-03-24T00:00:00Z,"Estonian-Canadian film maker, author, magazine editor and activist",male,Canada|Estonia
http://www.wikidata.org/entity/Q636191,Jack Goody,Q636191,1919-07-27T00:00:00Z,British anthropologist,male,United Kingdom
http://www.wikidata.org/entity/Q705089,John Fiske,Q705089,1939-01-01T00:00:00Z,American media scholar,male,United Kingdom
http://www.wikidata.org/entity/Q716367,Lev Manovich,Q716367,1960-01-01T00:00:00Z,American academic,male,United States of America|Soviet Union
http://www.wikidata.org/entity/Q717884,Douglas Rushkoff,Q717884,1961-02-18T00:00:00Z,"writer, American media theorist",male,United States of America
http://www.wikidata.org/entity/Q742827,Colin McGinn,Q742827,1950-03-10T00:00:00Z,British philosopher,male,United Kingdom
http://www.wikidata.org/entity/Q747459,Gene Youngblood,Q747459,1942-05-30T00:00:00Z,"theorist of media arts and politics, scholar",male,United States of America
http://www.wikidata.org/entity/Q912704,Brian Massumi,Q912704,1956-05-08T00:00:00Z,Canadian philosopher,male,Canada
http://www.wikidata.org/entity/Q919837,Noël Carroll,Q919837,1947-12-25T00:00:00Z,American philosopher,male,United States of America
http://www.wikidata.org/entity/Q950610,Edmond Couchot,Q950610,1932-08-16T00:00:00Z,French artist,male,France
http://www.wikidata.org/entity/Q950635,Pierre Lévy,Q950635,1956-01-01T00:00:00Z,French philosopher,male,France
http://www.wikidata.org/entity/Q960136,Bernard Miège,Q960136,1941-01-01T00:00:00Z,French academic,male,France
http://www.wikidata.org/entity/Q971582,Henry Flynt,Q971582,1940-01-01T00:00:00Z,American musician,male,United States of America
http://www.wikidata.org/entity/Q1082786,Christiane Paul,Q1082786,2000-01-01T00:00:00Z,American art historian,female,United States of America
http://www.wikidata.org/entity/Q1098762,Claus Pias,Q1098762,1967-01-01T00:00:00Z,"German art historian, germanist and philosopher",male,Germany
http://www.wikidata.org/entity/Q1154635,Dallas Walker Smythe,Q1154635,1907-03-09T00:00:00Z,American sociologist and economist,male,Canada
http://www.wikidata.org/entity/Q1170205,Erin Manning,Q1170205,1969-02-01T00:00:00Z,Canadian cultural theorist and philosopher,female,Canada
http://www.wikidata.org/entity/Q1209700,Dick Higgins,Q1209700,1938-03-15T00:00:00Z,English composer and poet,male,United States of America
http://www.wikidata.org/entity/Q1241820,Robert Puzser,Q1241820,1974-10-24T00:00:00Z,Hungarian publicist,male,Hungary
http://www.wikidata.org/entity/Q1351078,Gilles Lipovetsky,Q1351078,1944-09-24T00:00:00Z,"French philosopher, writer and sociologist",male,France
http://www.wikidata.org/entity/Q1460571,Pierre Restany,Q1460571,1930-06-24T00:00:00Z,French art historian and critic,male,France
http://www.wikidata.org/entity/Q1565655,Joe Trippi,Q1565655,1956-06-10T00:00:00Z,American political campaigner,male,United States of America
http://www.wikidata.org/entity/Q2022296,Patti Valkenburg,Q2022296,1958-08-19T00:00:00Z,Dutch media theorist,female,Kingdom of the Netherlands
